Date,Asset_1,Asset_2,Asset_3,Asset_4
2020-07-24,117.14374222893755,124.01428731326574,92.65236105264563,99.78555284807626
2020-07-27,117.20019049376431,122.99218511917857,92.6342892946553,98.85613613883534
2020-07-28,116.40041892308336,122.68117887716224,93.31825233473513,99.21795672294463
2020-07-29,116.70995581114553,124.05844184015704,93.07220970929146,98.08438005458707
2020-07-30,116.38512134684822,123.7306945389699,93.75222917149671,99.55754495110571
2020-07-31,115.26935596679995,125.53450564799391,94.90302663022254,100.49112255020829
2020-08-03,115.63923169623575,127.89191885811628,95.51735345873709,100.77916184996809
2020-08-04,115.80979445989155,126.76188463149059,95.66625421665495,100.60567457980814
2020-08-05,116.14873023958272,127.25457487277474,95.16730745136364,101.5505798181315
2020-08-06,115.3100545282727,127.77224146290615,94.08170922223246,101.51866117339794
2020-08-07,114.64639833551689,127.59240048025715,93.51299092026389,99.79566751157233
2020-08-10,113.73333988431695,127.33755259990136,93.69388866617281,98.67737239451372
2020-08-11,111.96934168234716,125.90268872456345,92.93074340695725,97.5736180519721
2020-08-12,111.33443806938332,126.45137685375698,93.53837409662381,98.18587887320619
2020-08-13,110.59582127562521,126.26511153961229,93.24195638207253,97.04805876776557
2020-08-14,111.38439738620696,126.69831191978322,93.21136057998814,98.20115852653952
2020-08-17,112.0779901716674,127.7861533198817,94.36408206145475,99.24731215123157
2020-08-18,111.05917131579608,127.06801864330306,94.67489280356483,98.52669017871801
2020-08-19,111.13799824462029,127.49765315562271,95.73840538510103,99.72128494978921
2020-08-20,111.94307165022678,127.69076845904561,96.58172768132854,100.45718233999669
2020-08-21,111.8534237115185,128.92727123804093,97.15504752043677,100.275398296102
2020-08-24,114.72106599939107,129.44118413360647,98.96176101422941,98.5517466872949
2020-08-25,114.65006750513878,127.11090618368786,96.74776496528783,94.44137825796979
2020-08-26,119.68205188360702,128.6580930156706,98.5623923152159,97.79943736340977
2020-08-27,119.35649526477592,129.77255345487043,96.29206060794137,97.79106720065809
2020-08-28,119.03006356591436,130.14416736278028,96.43523338518224,96.93817269868586
2020-08-31,117.42067865137491,128.6326122546821,96.30956870379535,96.70070410470078
2020-09-01,117.82394650728718,126.99214421826666,94.34352772098703,95.72069888095258
2020-09-02,117.57164312626693,126.38796424677636,94.42184171780855,95.50693328835543
2020-09-03,116.56435683193169,125.2558288093643,94.10156725309473,95.15571605179923
2020-09-04,116.5398462812793,127.30380308760772,94.34024899999432,95.61041399324482
2020-09-07,115.70534471306351,126.69040884120741,94.40077018425497,95.76263511519228
2020-09-08,115.60625193346756,127.03494695665131,94.49727773852732,94.6327693000517
2020-09-09,112.81561868707655,128.057837304307,94.64666992870838,94.31977569751787
2020-09-10,111.37845638432864,126.3643246538912,94.8978710861902,92.14077306761581
2020-09-11,111.14100007497751,127.07519603840176,95.0910407469632,92.72374754607434
2020-09-14,111.06603949103085,129.2434237451728,94.83784049856625,92.15064278273492
2020-09-15,111.33210870075285,130.69476012012024,95.14999623272989,93.13357612604305
2020-09-16,110.92146320960062,129.46161206022893,95.75239795162604,93.9949975370079
2020-09-17,112.25007985031945,129.62618471811723,95.33855856174061,93.4436047935251
2020-09-18,112.09521183619778,130.1258779615367,95.74696985060741,92.69065284864092
2020-09-21,112.29635954714372,130.25077930393243,95.88904652602945,92.76805384967226
2020-09-22,112.16068501840337,130.7707736158994,96.05603828362783,93.00580606689073
2020-09-23,111.61197732865324,130.93989872842744,95.9013129995199,91.61106357037437
2020-09-24,112.05631717402113,130.90394888836326,96.6181204415516,91.7330921219299
2020-09-25,112.01079960608989,131.10873274245245,96.65403962485807,91.49901303135269
2020-09-28,110.5377874282848,132.24396970294552,95.51627259794068,90.99236115498519
2020-09-29,111.120161515008,132.87182422406528,96.15095052777318,91.78650450923546
2020-09-30,112.22208528089791,133.6400615270122,98.4948051299734,91.92577468269046
2020-10-01,112.45083405528966,133.42157715413657,98.1534592315262,92.05562228309763
2020-10-02,113.73336656674866,133.307750463007,97.95827963888694,92.67626084705348
2020-10-05,114.23828523536189,135.40635521516685,99.17860131721349,93.45192086362722
2020-10-06,113.9903872514642,135.53780809750992,99.04409696806285,92.56449837151834
2020-10-07,114.03367867962135,135.41576775363296,98.8884618498202,92.27034888335601
2020-10-08,115.53655992857269,136.73833612639018,100.12976740922016,92.5771484028261
2020-10-09,114.68327339168465,136.13919532366435,100.0058575771254,92.12693893569677
2020-10-12,114.55657147780857,137.04444384833215,100.36962792008548,91.70598590618464
2020-10-13,114.22279289979956,136.29671188544802,100.29090643893768,90.8317132852789
2020-10-14,114.10477692962544,136.94555829508428,100.4226321801523,90.38234248767722
2020-10-15,113.61038623092838,136.88629171593882,100.64568595371814,90.85329905366528
2020-10-16,113.52177801620181,135.60634972867226,101.37909008091903,90.99104982027126
2020-10-19,113.90693672751738,136.0893206470251,100.85906322407405,90.84148626708627
2020-10-20,114.16490321517205,137.22497730450084,101.19299900738328,89.22973514569648
2020-10-21,113.99298812443544,137.52391850439392,102.12574654587785,89.84832879286024
2020-10-22,116.19602179834723,139.8806818691888,104.05737334117815,91.45536384971639
2020-10-23,115.02457944486623,140.25297679082206,104.29852856955031,91.04825675759959
2020-10-26,115.57248707839565,140.93203359177951,104.24188910392263,91.15361721666737
2020-10-27,115.37931194414715,141.10871905884648,103.9442129193819,91.43599201636435
2020-10-28,113.75498989305055,140.15910907604353,102.21302479235965,90.44678669948341
2020-10-29,114.23663669400086,140.41698430384932,102.31203369578574,90.63052929669014
2020-10-30,115.6367519914278,139.94547395476468,103.18645459200184,90.04927681531882
2020-11-02,115.26545450331187,139.9789512344645,102.52369915799007,90.0091920727243
2020-11-03,116.91540466439523,137.49884038132544,102.25848658840223,89.27501652259369
2020-11-04,115.24959573064793,136.65704532541523,101.17867865385381,89.51448849583731
2020-11-05,113.17941445776702,140.17788033022808,100.36622337042762,92.63374222963947
2020-11-06,114.36226431875596,141.85587838754097,102.41888655638836,94.94836528536355
2020-11-09,117.5874924075313,147.96192931405335,103.61220628599577,94.40818199317901
2020-11-10,111.36899165119625,144.07242687531857,102.85270909465845,93.31796656567221
2020-11-11,111.57473975567444,143.1710154565616,101.51922463709056,92.4963356065016
2020-11-12,112.39950201671674,138.7934336810114,102.22447998216299,89.79295820093421
2020-11-13,111.9881752794724,136.92212946957167,101.061863252697,87.59473664127614
2020-11-16,109.35723928942194,135.14865910210182,98.1127378070006,90.25883027626301
2020-11-17,108.38140925415397,133.01145082587703,96.47669447526326,87.76612273710492
2020-11-18,103.08310185445022,130.01192344577447,95.17360936640551,83.90766512938131
2020-11-19,103.03089343272691,126.99670244680694,94.4882146229256,83.88040851001455
2020-11-20,103.97898654407697,128.3976556386413,93.73597385018459,85.39407256239916
2020-11-23,102.97853981132246,128.75298059255522,94.74267247462195,84.96992059106559
2020-11-24,100.28174667672269,128.988625924263,92.20362913989797,82.71323572139003
2020-11-25,98.01363192482285,129.95056380496172,91.52646350699828,79.0602254767704
2020-11-26,98.58426792859942,132.15729505788107,93.2142226192941,79.431325698767
2020-11-27,98.66630287307403,132.691457434904,93.9121199545575,79.65618742023294
2020-11-30,97.87713402156366,133.0461391032398,94.1849788187269,78.91419758100504
2020-12-01,97.62914442921425,133.19901493852313,94.15675447783161,79.16795213721845
2020-12-02,98.2410632066501,134.02075272886574,94.39287304845419,78.70105287696107
2020-12-03,98.7221271022593,135.60558367529524,96.09756072970218,79.24831013016856
2020-12-04,98.71778927167297,137.01602554921973,97.31413214731684,79.80726869031534
2020-12-07,99.27305142532985,136.56273909413233,97.76798925069485,79.48340915349326
2020-12-08,99.18555545326161,136.41664374957222,97.41147172977152,78.27979076262305
2020-12-09,98.58884951016559,136.46505790646023,97.23316756919745,77.95526662137577
2020-12-10,98.92970539676827,137.31255984629794,98.0486885503105,77.82485613617305
2020-12-11,98.96578029821833,137.01867339274852,97.42087001780317,76.92025754124894
2020-12-14,98.91147646315855,136.1603977235859,98.69520685897004,76.96789524280462
2020-12-15,98.76269451088436,135.7180054992912,99.84993084613335,76.59330592303756
2020-12-16,98.66144778468265,134.94379548027857,99.5943394029998,76.42906355103113
2020-12-17,99.50345830578362,134.00701355920646,99.623488940596,77.29010887072914
2020-12-18,99.13963416607784,133.67890924221953,98.86789889197073,75.7338734093829
2020-12-21,99.08010863197858,134.77984246215442,98.75020746071803,74.90311966207679
2020-12-22,99.29870273998944,134.97104505781624,99.52527041050658,75.53925989727325
2020-12-23,99.11488047607021,135.27770469341203,98.32227726716314,75.92125726029177
2020-12-24,99.2730709949275,136.4091686080941,99.29829628199758,76.08552913889619
2020-12-25,99.17973235906912,135.53383388313918,97.7213655549998,75.65379498280937
2020-12-28,99.31375518636992,134.5708924291071,98.05479198611819,75.66725852002497
2020-12-29,99.67372075061814,134.02059507724488,96.8701157080712,75.86519996947206
2020-12-30,100.15407764793254,134.15349004630778,96.74039889793829,75.79480317899477
2020-12-31,100.06936277360224,133.64290209069708,95.30731926667252,75.88765986890432
2021-01-01,98.96371096415443,132.82228405839106,94.68626507738075,75.64940053454987
2021-01-04,97.78278056176298,133.41292653438995,94.9296188765122,75.9634400901507
2021-01-05,98.74445723110729,133.13038683694634,93.10639034746654,75.95208384649389
2021-01-06,99.75187617977875,134.72595649675657,93.30610051883694,76.28937784632535
2021-01-07,99.99293040803141,133.14495453619787,92.66502610044205,75.71659391217757
2021-01-08,101.2243618064081,133.12321367961647,93.97071527998227,76.13792238910264
2021-01-11,99.97834133694352,134.67001654091095,93.34067264740493,76.34318159502058
2021-01-12,101.30786632095845,134.8102213645307,92.91522856683831,77.03963135067288
2021-01-13,101.39015855148794,133.70924350276744,92.06828269116828,76.586982518089
2021-01-14,102.16414606625715,133.8209791279387,92.69808496497761,77.69186556550497
2021-01-15,103.18197806667581,135.68807715325138,94.07460146035011,77.48119432248347
2021-01-18,104.17334089556466,136.48820693905571,94.38607541725116,77.22762818224875
2021-01-19,102.96220120298445,134.8932436329816,93.81464441849187,76.16761734452123
2021-01-20,102.36116914509638,134.0581867604029,93.96332395009111,75.86265227276597
2021-01-21,102.28080658218116,135.31381599098006,93.9792271224201,76.31342320223514
2021-01-22,101.49881033975747,135.2936357440544,93.87982580915578,76.27269370385388
2021-01-25,101.17372326712777,134.18684692787483,93.42495920927098,75.78897487226791
2021-01-26,101.99952080719699,135.4649920554901,93.09824659656826,76.33845010648793
2021-01-27,101.66256531150549,135.77663488939154,92.78200236690688,75.53072837302553
2021-01-28,102.47909908220623,136.62229851742822,92.36117968342286,74.7382517371443
2021-01-29,102.09849392284708,135.33529743968134,91.83121486141333,74.76614582568226
2021-02-01,103.27142047138939,135.56254327499983,93.02993309523092,75.76574022971208
2021-02-02,102.96552551313718,133.8603028800717,93.21109155715733,75.87148697186346
2021-02-03,104.84816126133092,136.11272052171446,94.57635538435434,77.52783938425259
2021-02-04,104.05599545346857,135.9694578283531,94.20541025557036,78.24625023507033
2021-02-05,104.53835322752525,133.3032437377135,94.737268543731,77.63287845204519
2021-02-08,105.19379073121601,133.17839702078288,95.04747002926067,78.11654198020655
2021-02-09,105.39070007031528,132.4069315658174,95.88643751245999,78.41915405182588
2021-02-10,105.42191170179578,133.12560756526617,95.7019713609421,79.49506781995505
2021-02-11,105.64768369818331,133.61390396246534,96.09965524770708,79.19172032814537
2021-02-12,104.76115993721216,133.46995156329217,96.1211575479764,79.77537367319975
2021-02-15,105.16745302907972,132.66915575564522,96.44143009315357,80.25789872178773
2021-02-16,106.0170344839096,133.40380263207635,96.00342844190054,81.05473810021098
2021-02-17,105.48092735086294,133.75531465982348,94.94316376226749,81.2640854173027
2021-02-18,104.90534387418558,134.57258025061614,96.13820321928193,82.14468342517476
2021-02-19,104.03081879098504,133.32959175165965,95.15741255834944,82.05684201830982
2021-02-22,104.34995960930395,133.66652431202994,95.52304539583666,82.55522809419915
2021-02-23,104.9116811747505,135.57371987235254,95.99652907741186,83.10426147696329
